index,class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,assembly_no
2541,HGP,5b8c7ab1-0000-1f41-3135-333539333737,73004506.88,447500,-18663.11021,1594.705583,9329257.853,4562781.68,447508,-18663.11021,1594.705583,447508,-19116.294,1135.947966,1,2.10E-10,9.78E-10,12730.90578,447508,-18455.06932,2229.11913,447508,-20394.49467,1404.020721,40.80418518,50018.587,78.46888355,447500,-20394.49467,1404.020721,447500,-20394.49467,1404.020721,-3.88E-15,0.514757561,-0.857335788,41.80861044,447508,-20394.49467,1404.020721,447508,-20394.49467,1404.020721,10.45215261,30.77861065,29711.01227,1.32E+11,936,30453.81155,C3-JD-25
2542,TBP,5b8c7ab1-0000-1f58-3135-333539333737,18945227.1,447500,12001.29143,2488.775973,2541194.17,1184081.964,447508,12001.29232,2488.777391,447508,12108.26416,2604.742195,1,-3.25E-10,7.83E-12,10814.90981,447508,11826.07249,2231.855647,447508,12056.34144,2596.487901,32.77245396,21425.71785,43.50354985,447497.3333,12087.50941,2806.698906,447498.8652,12087.4857,2806.47169,-3.24E-10,-0.994601656,0.103766785,38.33679671,447492,12087.60345,2807.600337,447492,12087.60345,2807.600337,12.77893224,27.07971224,7608.365778,8343223172,992,27225.19184,C3-JD-25
2543,HGP,5b8c7ab1-0000-1f6f-3135-333539333737,73007781.33,447500,11663.34847,1594.709011,9329672.273,4562986.969,447508,11663.34876,1594.708965,447508,12116.60688,1135.947938,1,7.76E-14,-1.95E-14,12731.20726,447508,11455.26475,2229.121036,447508,13371.36581,1405.181141,40.80515148,50023.93766,43.81702374,447497.3333,13465.02149,1199.688658,447498.8586,13464.95594,1199.907608,-3.37E-18,-0.957989596,-0.286802954,38.38863088,447492,13465.2833,1198.814153,447492,13465.2833,1198.814153,12.79621029,26.92295598,29524.27935,1.31E+11,938,30640.37486,C3-JD-25
2544,TBP,5b8c7ab1-0000-1f86-3135-333539333737,11090054.66,447500,9431.645853,2534.934962,1962042.98,924171.2216,447506,9431.645853,2534.934962,447506,9486.754201,2677.697302,1,-7.07E-15,1.16E-13,9475.04472,447506,9074.426853,2299.644309,447506,9867.299717,2280.322827,33.71902036,14374.78921,12.00073251,447500,9867.299717,2280.322827,447500,9867.299717,2280.322827,0,0.999684588,-0.025114216,26.00012209,447494,9867.299717,2280.322827,447494,9867.299717,2280.322827,6.500030521,30.24966427,6933.014063,5990140247,843,22322.08944,C3-JD-25
2545,TBP,5b8c7ab1-0000-1f9d-3135-333539333737,11089775.38,447500,-16431.51791,2534.935526,1961995.434,924147.9484,447506,-16431.51791,2534.935526,447506,-16486.59791,2677.697333,1,5.23E-15,-2.10E-13,9474.961405,447506,-16074.30938,2299.643483,447506,-16867.14307,2280.322827,33.71872386,14373.92305,12.00073252,447500,-16867.14307,2280.322827,447500,-16867.14307,2280.322827,0,-0.999684588,-0.025114216,26.00012209,447506,-16867.14307,2280.322827,447506,-16867.14307,2280.322827,6.500030521,30.24966426,6932.846055,5989838448,843,22321.92281,C3-JD-25
2546,TBP,5b8c7ab1-0000-1fb4-3135-333539333737,11935668.65,451250,-19009.71292,2487.935129,2496113.574,1193568.333,451245,-19009.71285,2487.935517,451245,-19149.45737,2595.30183,-1,-3.25E-10,-7.36E-12,10898.11757,451245,-18827.87292,2230.807053,451245,-20272.86248,2318.141028,31.86584085,20436.31984,30.23333677,451250,-20272.86245,2318.141017,451250,-20272.86245,2318.141017,7.27E-06,-0.956037287,0.29324513,26.04666735,451245,-20272.86248,2318.141028,451245,-20272.86248,2318.141028,6.511666838,12.16846825,7214.201081,8184745899,1028,25660.98042,C3-JD-25
2547,TBP,5b8c7ab1-0000-1fd3-3135-333539333737,875412.987,447581.6586,5949.934391,2669.687353,189731.7391,87541.29874,447581.6586,5954.934391,2669.68747,447544.5613,5954.929767,2866.33429,-5.90E-15,1,2.35E-05,1464.914168,447656,5954.934319,2672.754047,447514.1454,5954.92818,2933.824211,104.6367263,38489.96904,54.921369,447514.1454,5949.92818,2933.824093,447514.1454,5949.92818,2933.824093,-0.2334453,-2.29E-05,0.972369936,30.9842738,447514.1454,5954.92818,2933.824211,447514.1454,5954.92818,2933.824211,7.74606845,5.080207435,11858.23369,821643062.5,42,3069.828335,C3-JD-25
2548,TBP,5b8c7ab1-0000-1fd6-3135-333539333737,865831.3767,447417.6681,5949.934319,2672.753929,187664.6307,86583.1377,447417.6681,5944.934319,2672.753812,447461.5118,5944.934319,2672.753811,1.12E-14,-1,-2.35E-05,1449.835532,447344,5944.934319,2672.753812,447471.3394,5944.940631,2404.287778,60.40981383,23248.37427,54.9213639,447471.3394,5949.940631,2404.287895,447471.3394,5949.940631,2404.287895,0.649448081,1.79E-05,-0.760405938,30.98427278,447471.3394,5954.940631,2404.288013,447471.3394,5954.940631,2404.288013,7.746068195,5.080208583,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2549,TBP,5b8c7ab1-0000-1fd9-3135-333539333737,875412.9871,447581.6586,5824.973435,2672.811351,189731.7391,87541.29874,447581.6586,5829.973435,2672.811469,447544.5613,5829.968811,2869.458289,-5.90E-15,1,2.35E-05,1464.914168,447656,5829.973362,2675.878046,447514.1454,5829.967224,2936.948209,104.6367263,38489.96904,54.92136899,447514.1454,5824.967224,2936.948092,447514.1454,5824.967224,2936.948092,-0.2334453,-2.29E-05,0.972369936,30.9842738,447514.1454,5819.967224,2936.947974,447514.1454,5819.967224,2936.947974,7.746068449,5.080207433,11858.23369,821643062.5,42,3069.828335,C3-JD-25
2550,TBP,5b8c7ab1-0000-1fdc-3135-333539333737,865831.3766,447417.6681,5824.973362,2675.877928,187664.6307,86583.1377,447417.6681,5819.973362,2675.87781,447461.5118,5819.973362,2675.87781,1.12E-14,-1,-2.35E-05,1449.835532,447344,5819.973362,2675.87781,447471.3394,5819.979675,2407.411776,60.40981383,23248.37427,54.9213639,447471.3394,5824.979675,2407.411894,447471.3394,5824.979675,2407.411894,0.649448081,1.79E-05,-0.760405938,30.98427278,447471.3394,5819.979675,2407.411776,447471.3394,5819.979675,2407.411776,7.746068195,5.080208583,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2551,TBP,5b8c7ab1-0000-1fdf-3135-333539333737,875412.987,447581.6586,2224.984958,2762.811696,189731.7391,87541.29874,447581.6586,2229.984958,2762.811579,447544.5613,2229.989582,2959.458399,-5.90E-15,1,-2.35E-05,1464.914168,447656,2229.98503,2765.878156,447514.1454,2229.991169,3026.94832,104.6367263,38489.96904,54.92136899,447514.1454,2224.991169,3026.948437,447514.1454,2224.991169,3026.948437,-0.2334453,2.29E-05,0.972369936,30.9842738,447514.1454,2229.991169,3026.94832,447514.1454,2229.991169,3026.94832,7.74606845,5.080207435,11858.23369,821643062.5,42,3069.828335,C3-JD-25
2552,TBP,5b8c7ab1-0000-1fe2-3135-333539333737,865831.3766,447417.6681,2224.98503,2765.878273,187664.6307,86583.1377,447417.6681,2219.98503,2765.87839,447461.5118,2219.98503,2765.87839,1.12E-14,-1,2.35E-05,1449.835532,447344,2219.98503,2765.878391,447471.3394,2219.978718,2497.412356,60.40981383,23248.37427,54.9213639,447471.3394,2224.978718,2497.412239,447471.3394,2224.978718,2497.412239,0.649448081,-1.79E-05,-0.760405938,30.98427278,447471.3394,2219.978718,2497.412356,447471.3394,2219.978718,2497.412356,7.746068195,5.080208583,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2553,TBP,5b8c7ab1-0000-1fe5-3135-333539333737,875412.9871,447581.6586,2349.945909,2759.687498,189731.7391,87541.29874,447581.6586,2354.945909,2759.68738,447544.5613,2354.950533,2956.3342,-5.90E-15,1,-2.35E-05,1464.914168,447656,2354.945981,2762.753957,447514.1454,2354.95212,3023.824121,104.6367263,38489.96904,54.92136899,447514.1454,2349.95212,3023.824239,447514.1454,2349.95212,3023.824239,-0.2334453,2.29E-05,0.972369936,30.9842738,447514.1454,2344.95212,3023.824356,447514.1454,2344.95212,3023.824356,7.746068449,5.080207433,11858.23369,821643062.5,42,3069.828335,C3-JD-25
2554,TBP,5b8c7ab1-0000-1fe8-3135-333539333737,865831.3766,447417.6681,2349.945981,2762.754074,187664.6307,86583.1377,447417.6681,2344.945981,2762.754192,447461.5118,2344.945981,2762.754192,1.12E-14,-1,2.35E-05,1449.835532,447344,2344.945981,2762.754192,447471.3394,2344.939669,2494.288158,60.40981383,23248.37427,54.9213639,447471.3394,2349.939669,2494.28804,447471.3394,2349.939669,2494.28804,0.649448081,-1.79E-05,-0.760405938,30.98427278,447471.3394,2354.939669,2494.287923,447471.3394,2354.939669,2494.287923,7.746068195,5.080208582,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2555,TBP,5b8c7ab1-0000-1feb-3135-333539333737,875412.9867,447581.6586,-12949.93439,2669.687352,189731.7391,87541.29874,447581.6586,-12944.93439,2669.687235,447544.5613,-12944.92977,2866.334055,-5.90E-15,1,-2.35E-05,1464.914168,447656,-12944.93432,2672.753812,447514.1454,-12944.92818,2933.823976,104.6367263,38489.96904,54.92136901,447514.1454,-12949.92818,2933.824093,447514.1454,-12949.92818,2933.824093,-0.2334453,2.29E-05,0.972369936,30.9842738,447514.1454,-12954.92818,2933.824211,447514.1454,-12954.92818,2933.824211,7.746068451,5.08020744,11858.23369,821643062.5,42,3069.828335,C3-JD-25
2556,TBP,5b8c7ab1-0000-1fee-3135-333539333737,865831.3765,447417.6681,-12949.93432,2672.753929,187664.6307,86583.1377,447417.6681,-12954.93432,2672.754047,447461.5118,-12954.93432,2672.754046,1.12E-14,-1,2.35E-05,1449.835532,447344,-12954.93432,2672.754047,447471.3394,-12954.94063,2404.288013,60.40981383,23248.37427,54.92136386,447471.3394,-12949.94063,2404.287895,447471.3394,-12949.94063,2404.287895,0.649448081,-1.79E-05,-0.760405938,30.98427277,447471.3394,-12944.94063,2404.287778,447471.3394,-12944.94063,2404.287778,7.746068191,5.080208566,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2557,TBP,5b8c7ab1-0000-1ff1-3135-333539333737,875412.9873,447581.6586,-12824.97343,2672.811351,189731.7391,87541.29874,447581.6586,-12819.97343,2672.811234,447544.5613,-12819.96881,2869.458054,-5.90E-15,1,-2.35E-05,1464.914168,447656,-12819.97336,2675.87781,447514.1454,-12819.96722,2936.947974,104.6367263,38489.96904,54.92136901,447514.1454,-12824.96722,2936.948092,447514.1454,-12824.96722,2936.948092,-0.2334453,2.29E-05,0.972369936,30.98427379,447514.1454,-12829.96722,2936.948209,447514.1454,-12829.96722,2936.948209,7.746068448,5.080207429,11858.2337,821643062.5,42,3069.828335,C3-JD-25
2558,TBP,5b8c7ab1-0000-1ff4-3135-333539333737,865831.3766,447417.6681,-12824.97336,2675.877928,187664.6307,86583.1377,447417.6681,-12829.97336,2675.878045,447461.5118,-12829.97336,2675.878045,1.12E-14,-1,2.35E-05,1449.835532,447344,-12829.97336,2675.878046,447471.3394,-12829.97967,2407.412011,60.40981383,23248.37427,54.92136387,447464.2496,-12824.97987,2399.110804,447464.2496,-12824.97987,2399.110804,0.852640179,-1.23E-05,-0.522498541,30.98427278,447464.2496,-12829.97987,2399.110921,447464.2496,-12829.97987,2399.110921,7.746068194,5.080208574,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2559,TBP,5b8c7ab1-0000-1ff7-3135-333539333737,875412.9871,447581.6586,-9224.984957,2762.811696,189731.7391,87541.29874,447581.6586,-9219.984957,2762.811814,447544.5613,-9219.98958,2959.458634,-5.90E-15,1,2.35E-05,1464.914168,447656,-9219.985029,2765.878391,447514.1454,-9219.991167,3026.948555,104.6367263,38489.96904,54.92136899,447514.1454,-9224.991167,3026.948437,447514.1454,-9224.991167,3026.948437,-0.2334453,-2.29E-05,0.972369936,30.9842738,447514.1454,-9229.991167,3026.94832,447514.1454,-9229.991167,3026.94832,7.746068449,5.080207433,11858.23369,821643062.5,42,3069.828335,C3-JD-25
2560,TBP,5b8c7ab1-0000-1ffa-3135-333539333737,865831.3766,447417.6681,-9224.985029,2765.878273,187664.6307,86583.1377,447417.6681,-9229.985029,2765.878155,447461.5118,-9229.985029,2765.878155,1.12E-14,-1,-2.35E-05,1449.835532,447344,-9229.985029,2765.878156,447471.3394,-9229.978716,2497.412121,60.40981383,23248.37427,54.9213639,447471.3394,-9224.978716,2497.412239,447471.3394,-9224.978716,2497.412239,0.649448081,1.79E-05,-0.760405938,30.98427278,447471.3394,-9219.978716,2497.412356,447471.3394,-9219.978716,2497.412356,7.746068195,5.080208583,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2561,TBP,5b8c7ab1-0000-1ffd-3135-333539333737,875412.987,447581.6586,-9349.945908,2759.687498,189731.7391,87541.29874,447581.6586,-9344.945908,2759.687615,447544.5613,-9344.950532,2956.334435,-5.90E-15,1,2.35E-05,1464.914168,447656,-9344.94598,2762.754192,447514.1454,-9344.952119,3023.824356,104.6367263,38489.96904,54.92136899,447514.1454,-9349.952119,3023.824239,447514.1454,-9349.952119,3023.824239,-0.2334453,-2.29E-05,0.972369936,30.9842738,447514.1454,-9354.952119,3023.824121,447514.1454,-9354.952119,3023.824121,7.746068449,5.080207433,11858.23369,821643062.5,42,3069.828335,C3-JD-25
2562,TBP,5b8c7ab1-0000-2000-3135-333539333737,865831.3766,447417.6681,-9349.94598,2762.754074,187664.6307,86583.1377,447417.6681,-9354.94598,2762.753957,447461.5118,-9354.94598,2762.753957,1.12E-14,-1,-2.35E-05,1449.835532,447344,-9354.94598,2762.753957,447471.3394,-9354.939668,2494.287923,60.40981383,23248.37427,54.9213639,447471.3394,-9349.939668,2494.28804,447471.3394,-9349.939668,2494.28804,0.649448081,1.79E-05,-0.760405938,30.98427278,447471.3394,-9354.939668,2494.287923,447471.3394,-9354.939668,2494.287923,7.746068195,5.080208582,7217.87041,527049807.7,72,3139.671064,C3-JD-25
2563,TBP,5b8c7ab1-0000-2003-3135-333539333737,26593539.97,449373.629,-11100.00002,2717.105377,4535466.014,2216128.332,449373.629,-11106.00002,2717.105377,449271.3212,-11106.00002,2714.951127,-1.09E-17,-1,3.90E-17,8600.779304,449375.5,-11106.00002,3013.999731,447574.8805,-11106.00002,2420.446194,195.4722569,559274.0417,34.71429328,447574.8805,-11100.00002,2420.446194,447574.8805,-11100.00002,2420.446194,-1,0,0,29.78571555,447574.8805,-11094.00002,2420.446194,447574.8805,-11094.00002,2420.446194,7.446428886,20.73500989,98597.08726,2.04E+11,132,17729.55861,C3-JD-25
2564,TBP,5b8c7ab1-0000-200e-3135-333539333737,5253824.14,443368.6647,-11099.99998,2718.799934,907366.3329,437846.4058,443368.6884,-11094.00008,2718.795295,443606.1021,-11094.00008,2725.400576,6.12E-16,1,-6.90E-08,2642.981093,443355,-11094.00006,3013.999693,443575.1109,-11094.0001,2420.458912,114.9122214,51476.27225,35.01698677,443575.1109,-11100.0001,2420.458912,443575.1109,-11100.0001,2420.458912,0.999996749,-6.39E-13,-0.002550001,29.83616446,443575.1109,-11106.0001,2420.458912,443575.1109,-11106.0001,2420.458912,7.459041115,20.62030759,33606.16048,13077117556,71,6238.084249,C3-JD-25
2565,TBP,5b8c7ab1-0000-2015-3135-333539333737,26595220.48,445622.5148,-11100.00002,2717.087745,4535746.098,2216268.373,445622.5148,-11106.00002,2717.087745,445519.3212,-11106.00002,2714.951185,-1.09E-17,-1,3.90E-17,8600.779289,445624.5,-11106.00002,3013.999828,443819.8805,-11106.00002,2420.446263,195.4722566,559904.9965,34.71312419,443819.8805,-11100.00002,2420.446263,443819.8805,-11100.00002,2420.446263,-1,0,0,29.7855207,443819.8805,-11094.00002,2420.446263,443819.8805,-11094.00002,2420.446263,7.446380175,20.73545352,98603.17603,2.04E+11,132,17729.55858,C3-JD-25
2566,TBP,5b8c7ab1-0000-2020-3135-333539333737,26602360.71,453123.0148,-11100.00002,2717.087487,4536960.136,2216863.393,453123.0148,-11106.00002,2717.087487,453019.7984,-11106.00002,2714.951114,-1.06E-17,-1,3.90E-17,8602.779212,453125,-11106.00002,3013.999731,451319.8805,-11106.00002,2420.446204,195.5177094,560213.3213,34.71452782,451319.8805,-11100.00002,2420.446204,451319.8805,-11100.00002,2420.446204,-1,0,0,29.78575464,451319.8805,-11094.00002,2420.446204,451319.8805,-11094.00002,2420.446204,7.446438659,20.73492089,98629.56817,2.04E+11,132,17733.55842,C3-JD-25
2567,TBP,5b8c7ab1-0000-202b-3135-333539333737,21348701.15,456504.9562,-11100.00002,2716.664466,3643916.278,1779058.43,456504.9562,-11094.00002,2716.664466,455277.2375,-11094.00002,2705.585134,-9.14E-20,1,0,7149.951529,456520,-11094.00002,3013.999177,455069.8805,-11094.00002,2420.44592,285.9980612,637338.9733,34.7213382,455069.8805,-11100.00002,2420.44592,455069.8805,-11100.00002,2420.44592,-1,0,0,29.7868897,455069.8805,-11094.00002,2420.44592,455069.8805,-11094.00002,2420.44592,7.446722425,20.73233667,134959.8621,2.16E+11,75,14599.90306,C3-JD-25
2568,TBP,5b8c7ab1-0000-2032-3135-333539333737,26593539.97,449373.629,4100.000016,2717.105377,4535466.014,2216128.332,449373.629,4094.000016,2717.105377,449271.3212,4094.000016,2714.951127,-1.09E-17,-1,3.90E-17,8600.779304,449375.5,4094.000016,3013.999731,447574.8805,4094.000016,2420.446194,195.4722569,559274.0417,34.71429328,447574.8805,4100.000016,2420.446194,447574.8805,4100.000016,2420.446194,-1,0,0,29.78571555,447574.8805,4106.000016,2420.446194,447574.8805,4106.000016,2420.446194,7.446428887,20.73500989,98597.08726,2.04E+11,132,17729.55861,C3-JD-25
2569,TBP,5b8c7ab1-0000-203d-3135-333539333737,5253824.14,443368.6647,4100.00013,2718.799934,907366.3329,437846.4058,443368.6884,4106.000035,2718.795295,443606.1021,4106.000035,2725.400576,6.12E-16,1,-6.90E-08,2642.981093,443355,4106.000055,3013.999693,443575.1109,4106.000014,2420.458912,114.9122214,51476.27225,35.01698677,443575.1109,4100.000014,2420.458912,443575.1109,4100.000014,2420.458912,0.999996749,-6.39E-13,-0.002550001,29.83616446,443575.1109,4094.000014,2420.458912,443575.1109,4094.000014,2420.458912,7.459041115,20.62030759,33606.16048,13077117556,71,6238.084249,C3-JD-25
2570,TBP,5b8c7ab1-0000-2044-3135-333539333737,26595220.48,445622.5148,4100.000016,2717.087745,4535746.098,2216268.373,445622.5148,4094.000016,2717.087745,445519.3212,4094.000016,2714.951185,-1.09E-17,-1,3.90E-17,8600.779289,445624.5,4094.000016,3013.999828,443819.8805,4094.000016,2420.446263,195.4722566,559904.9965,34.71312419,443819.8805,4100.000016,2420.446263,443819.8805,4100.000016,2420.446263,-1,0,0,29.7855207,443819.8805,4106.000016,2420.446263,443819.8805,4106.000016,2420.446263,7.446380175,20.73545352,98603.17603,2.04E+11,132,17729.55858,C3-JD-25
2571,TBP,5b8c7ab1-0000-204f-3135-333539333737,26602360.71,453123.0148,4100.000016,2717.087487,4536960.136,2216863.393,453123.0148,4094.000016,2717.087487,453019.7984,4094.000016,2714.951114,-1.06E-17,-1,3.90E-17,8602.779212,453125,4094.000016,3013.999731,451319.8805,4094.000016,2420.446204,195.5177094,560213.3213,34.71452782,451319.8805,4100.000016,2420.446204,451319.8805,4100.000016,2420.446204,-1,0,0,29.78575464,451319.8805,4106.000016,2420.446204,451319.8805,4106.000016,2420.446204,7.446438659,20.73492089,98629.56817,2.04E+11,132,17733.55842,C3-JD-25
2572,TBP,5b8c7ab1-0000-205a-3135-333539333737,21348701.15,456504.9562,4100.000016,2716.664466,3643916.278,1779058.43,456504.9562,4106.000016,2716.664466,455277.2375,4106.000016,2705.585134,-9.14E-20,1,0,7149.951529,456520,4106.000016,3013.999177,455069.8805,4106.000016,2420.44592,285.9980612,637338.9733,34.7213382,455069.8805,4100.000016,2420.44592,455069.8805,4100.000016,2420.44592,-1,0,0,29.7868897,455069.8805,4106.000016,2420.44592,455069.8805,4106.000016,2420.44592,7.446722425,20.73233668,134959.8621,2.16E+11,75,14599.90306,C3-JD-25
2573,SJ,5b8c7ab1-0004-330d-3135-333539353136,2289654.496,443000,12948.76346,1256.180321,778376.7837,120144.0379,443000,12796.80128,1172.161897,443000,12796.80128,1172.161897,0,-0.997609889,0.069097821,1480.57615,443000,12805.10297,1292.018777,442750,12796.80128,1172.161897,370.1440374,16862.57055,2999.999987,443000,12791.49241,1052.097722,443000,12791.49241,1052.097722,0,-0.069097821,-0.997609889,1011.999996,442750,12791.49241,1052.097722,442750,12791.49241,1052.097722,252.9999991,61008.99956,29937.5686,2053646374,72,15076.87263,C3-JD-25
2574,SJ,5b8c7ab1-0004-3311-3135-333539353136,2289654.497,443000,12166.6223,1088.087487,778376.7837,120144.0379,443000,12014.66011,1004.069062,443000,12014.66011,1004.069062,0,-0.997609889,0.069097821,1480.57615,443000,12022.9618,1123.925943,442750,12014.66011,1004.069062,370.1440374,16862.57054,2999.999987,443000,12009.35125,884.0048879,443000,12009.35125,884.0048879,0,-0.069097821,-0.997609889,1011.999996,442750,12009.35125,884.0048879,442750,12009.35125,884.0048879,252.9999991,61008.99956,29937.5686,2053646374,72,15076.87263,C3-JD-25
2575,SJ,5b8c7ab1-0004-3315-3135-333539353136,2289654.498,443000,11384.48114,919.9946522,778376.7837,120144.0379,443000,11557.54438,905.8272176,443000,11557.54438,905.8272176,0,0.881138467,0.472858331,1480.57615,443000,11614.35549,799.9636838,442750,11557.54438,905.8272176,370.1440374,16862.57054,2999.999992,443000,11227.21009,715.9120536,443000,11227.21009,715.9120536,0,-0.069097821,-0.997609889,1011.999996,442750,11227.21009,715.9120536,442750,11227.21009,715.9120536,252.9999991,61008.99955,29937.56861,2053646374,72,15076.87263,C3-JD-25
2576,SJ,5b8c7ab1-0004-3319-3135-333539353136,2289654.498,443000,10602.33997,751.9018178,778376.7837,120144.0379,443000,10775.40321,737.7343832,443000,10775.40321,737.7343832,0,0.881138467,0.472858331,1480.57615,443000,10832.21432,631.8708494,442750,10775.40321,737.7343832,370.1440374,16862.57054,2999.999992,443000,10445.06893,547.8192192,443000,10445.06893,547.8192192,0,-0.069097821,-0.997609889,1011.999996,442750,10445.06893,547.8192192,442750,10445.06893,547.8192192,252.9999991,61008.99955,29937.56861,2053646374,72,15076.87263,C3-JD-25
2577,SJ,5b8c7ab1-0004-331d-3135-333539353136,2289654.498,443000,9820.198811,583.8089835,778376.7837,120144.0379,443000,9993.262052,569.6415488,443000,9993.262052,569.6415488,0,0.881138467,0.472858331,1480.57615,443000,10050.07316,463.778015,442750,9993.262052,569.6415488,370.1440374,16862.57054,2999.999989,443000,9662.927763,379.7263848,443000,9662.927763,379.7263848,0,-0.069097821,-0.997609889,1011.999996,442750,9662.927763,379.7263848,442750,9662.927763,379.7263848,252.9999991,61008.99956,29937.5686,2053646374,72,15076.87263,C3-JD-25
