class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,segment_no
CN,5b8c7ab1-0006-1176-3135-333539353732,932800,428000,4869.687279,2843.934815,245200,116600,428000,4873.627982,2844.621007,428000,4873.627982,2844.621007,0,0.98517576,0.171548017,1500,428000,4854.7577,2952.990341,428265,4873.627982,2844.621007,375,24025,1760,428265,4869.687279,2843.934815,428265,4869.687279,2843.934815,1,0,0,456,428265,4888.557561,2735.565482,428265,4888.557561,2735.565482,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-117a-3135-333539353732,932800,428000,4885.450079,2846.679655,245200,116600,428000,4889.390782,2847.365847,428000,4889.390782,2847.365847,0,0.98517576,0.171548017,1500,428000,4870.5205,2955.73518,428265,4889.390782,2847.365847,375,24025,1760,428265,4885.450079,2846.679655,428265,4885.450079,2846.679655,1,0,0,456,428265,4904.320361,2738.310321,428265,4904.320361,2738.310321,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-117e-3135-333539353732,932800,428000,5117.466243,2837.740341,245200,116600,428000,5121.367735,2836.858094,428000,5121.367735,2836.858094,0,0.975373016,-0.220561738,1500,428000,5145.629526,2944.149126,428265,5121.367735,2836.858094,375,24025,1760,427735,5117.466243,2837.740341,427735,5117.466243,2837.740341,-1,0,0,456,427735,5141.728034,2945.031373,427735,5141.728034,2945.031373,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1182-3135-333539353732,932800,428000,5101.860291,2841.269399,245200,116600,428000,5105.761783,2840.387152,428000,5105.761783,2840.387152,0,0.975373016,-0.220561738,1500,428000,5130.023574,2947.678184,428265,5105.761783,2840.387152,375,24025,1760,427735,5101.860291,2841.269399,427735,5101.860291,2841.269399,-1,0,0,456,427735,5126.122082,2948.560431,427735,5126.122082,2948.560431,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1186-3135-333539353732,932800,428000,5469.499867,2828.939501,245200,116600,428000,5473.44057,2829.625693,428000,5473.44057,2829.625693,0,0.98517576,0.171548017,1500,428000,5454.570288,2937.995026,428265,5473.44057,2829.625693,375,24025,1760,428265,5469.499867,2828.939501,428265,5469.499867,2828.939501,1,0,0,456,428265,5488.370149,2720.570167,428265,5488.370149,2720.570167,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-118a-3135-333539353732,932800,428000,5485.262667,2831.68434,245200,116600,428000,5481.321964,2830.998148,428000,5481.321964,2830.998148,0,-0.98517576,-0.171548017,1500,428000,5500.192245,2722.628814,428265,5481.321964,2830.998148,375,24025,1760,428265,5485.262667,2831.68434,428265,5485.262667,2831.68434,1,0,0,456,428265,5504.132948,2723.315007,428265,5504.132948,2723.315007,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-118e-3135-333539353732,932800,428000,5717.278831,2822.745026,245200,116600,428000,5721.180323,2821.862779,428000,5721.180323,2821.862779,0,0.975373016,-0.220561738,1500,428000,5745.442114,2929.153811,428265,5721.180323,2821.862779,375,24025,1760,427735,5717.278831,2822.745026,427735,5717.278831,2822.745026,-1,0,0,456,427735,5741.540622,2930.036058,427735,5741.540622,2930.036058,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1192-3135-333539353732,932800,428000,5701.672879,2826.274085,245200,116600,428000,5697.771387,2827.156332,428000,5697.771387,2827.156332,0,-0.975373016,0.220561738,1500,428000,5673.509595,2719.8653,428265,5697.771387,2827.156332,375,24025,1760,427735,5701.672879,2826.274085,427735,5701.672879,2826.274085,-1,0,0,456,427735,5725.93467,2933.565116,427735,5725.93467,2933.565116,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1196-3135-333539353732,932800,428000,6069.312455,2813.944186,245200,116600,428000,6073.253158,2814.630378,428000,6073.253158,2814.630378,0,0.98517576,0.171548017,1500,428000,6054.382876,2922.999712,428265,6073.253158,2814.630378,375,24025,1760,427735,6069.312455,2813.944186,427735,6069.312455,2813.944186,-1,0,0,456,427735,6050.442173,2922.31352,427735,6050.442173,2922.31352,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-119a-3135-333539353732,932800,428000,6085.075254,2816.689025,245200,116600,428000,6089.015957,2817.375218,428000,6089.015957,2817.375218,0,0.98517576,0.171548017,1500,428000,6070.145676,2925.744551,428265,6089.015957,2817.375218,375,24025,1760,428265,6085.075254,2816.689025,428265,6085.075254,2816.689025,1,0,0,456,428265,6103.945536,2708.319692,428265,6103.945536,2708.319692,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-119e-3135-333539353732,932800,428000,6317.091419,2807.749712,245200,116600,428000,6320.992911,2806.867465,428000,6320.992911,2806.867465,0,0.975373016,-0.220561738,1500,428000,6345.254702,2914.158496,428265,6320.992911,2806.867465,375,24025,1760,427735,6317.091419,2807.749712,427735,6317.091419,2807.749712,-1,0,0,456,427735,6341.35321,2915.040743,427735,6341.35321,2915.040743,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11a2-3135-333539353732,932800,428000,6301.485466,2811.27877,245200,116600,428000,6297.583974,2812.161017,428000,6297.583974,2812.161017,0,-0.975373016,0.220561738,1500,428000,6273.322183,2704.869985,428265,6297.583974,2812.161017,375,24025,1760,428265,6301.485466,2811.27877,428265,6301.485466,2811.27877,1,0,0,456,428265,6277.223675,2703.987738,428265,6277.223675,2703.987738,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11a6-3135-333539353732,932800,428000,6669.125042,2798.948871,245200,116600,428000,6673.065746,2799.635063,428000,6673.065746,2799.635063,0,0.98517576,0.171548017,1500,428000,6654.195464,2908.004397,428265,6673.065746,2799.635063,375,24025,1760,428265,6669.125042,2798.948871,428265,6669.125042,2798.948871,1,0,0,456,428265,6687.995324,2690.579538,428265,6687.995324,2690.579538,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11aa-3135-333539353732,932800,428000,6684.887842,2801.693711,245200,116600,428000,6680.947139,2801.007519,428000,6680.947139,2801.007519,0,-0.98517576,-0.171548017,1500,428000,6699.817421,2692.638185,428265,6680.947139,2801.007519,375,24025,1760,427735,6684.887842,2801.693711,427735,6684.887842,2801.693711,-1,0,0,456,427735,6666.01756,2910.063044,427735,6666.01756,2910.063044,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11ae-3135-333539353732,932800,428000,6916.904007,2792.754397,245200,116600,428000,6920.805499,2791.87215,428000,6920.805499,2791.87215,0,0.975373016,-0.220561738,1500,428000,6945.06729,2899.163182,428265,6920.805499,2791.87215,375,24025,1760,427735,6916.904007,2792.754397,427735,6916.904007,2792.754397,-1,0,0,456,427735,6941.165798,2900.045429,427735,6941.165798,2900.045429,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11b2-3135-333539353732,932800,428000,6901.298054,2796.283455,245200,116600,428000,6897.396562,2797.165702,428000,6897.396562,2797.165702,0,-0.975373016,0.220561738,1500,428000,6873.134771,2689.874671,428265,6897.396562,2797.165702,375,24025,1760,427735,6901.298054,2796.283455,427735,6901.298054,2796.283455,-1,0,0,456,427735,6925.559845,2903.574487,427735,6925.559845,2903.574487,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11b6-3135-333539353732,932800,428000,7268.93763,2783.953557,245200,116600,428000,7272.878333,2784.639749,428000,7272.878333,2784.639749,0,0.98517576,0.171548017,1500,428000,7254.008052,2893.009082,428265,7272.878333,2784.639749,375,24025,1760,428265,7268.93763,2783.953557,428265,7268.93763,2783.953557,1,0,0,456,428265,7287.807912,2675.584223,428265,7287.807912,2675.584223,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11ba-3135-333539353732,932800,428000,7284.70043,2786.698396,245200,116600,428000,7280.759727,2786.012204,428000,7280.759727,2786.012204,0,-0.98517576,-0.171548017,1500,428000,7299.630009,2677.642871,428265,7280.759727,2786.012204,375,24025,1760,428265,7284.70043,2786.698396,428265,7284.70043,2786.698396,1,0,0,456,428265,7303.570712,2678.329063,428265,7303.570712,2678.329063,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11be-3135-333539353732,932800,428000,7516.716594,2777.759082,245200,116600,428000,7520.618086,2776.876835,428000,7520.618086,2776.876835,0,0.975373016,-0.220561738,1500,428000,7544.879878,2884.167867,428265,7520.618086,2776.876835,375,24025,1760,427735,7516.716594,2777.759082,427735,7516.716594,2777.759082,-1,0,0,456,427735,7540.978386,2885.050114,427735,7540.978386,2885.050114,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11c2-3135-333539353732,932800,428000,7501.110642,2781.288141,245200,116600,428000,7497.20915,2782.170388,428000,7497.20915,2782.170388,0,-0.975373016,0.220561738,1500,428000,7472.947359,2674.879356,428265,7497.20915,2782.170388,375,24025,1760,427735,7501.110642,2781.288141,427735,7501.110642,2781.288141,-1,0,0,456,427735,7525.372433,2888.579173,427735,7525.372433,2888.579173,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11c6-3135-333539353732,932800,428000,7868.750218,2768.958242,245200,116600,428000,7872.690921,2769.644434,428000,7872.690921,2769.644434,0,0.98517576,0.171548017,1500,428000,7853.820639,2878.013768,428265,7872.690921,2769.644434,375,24025,1760,428265,7868.750218,2768.958242,428265,7868.750218,2768.958242,1,0,0,456,428265,7887.6205,2660.588909,428265,7887.6205,2660.588909,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11ca-3135-333539353732,932800,428000,7884.513018,2771.703082,245200,116600,428000,7888.453721,2772.389274,428000,7888.453721,2772.389274,0,0.98517576,0.171548017,1500,428000,7869.583439,2880.758607,428265,7888.453721,2772.389274,375,24025,1760,427735,7884.513018,2771.703082,427735,7884.513018,2771.703082,-1,0,0,456,427735,7865.642736,2880.072415,427735,7865.642736,2880.072415,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11ce-3135-333539353732,932800,428000,8116.529182,2762.763768,245200,116600,428000,8120.430674,2761.881521,428000,8120.430674,2761.881521,0,0.975373016,-0.220561738,1500,428000,8144.692465,2869.172553,428265,8120.430674,2761.881521,375,24025,1760,428265,8116.529182,2762.763768,428265,8116.529182,2762.763768,1,0,0,456,428265,8092.267391,2655.472736,428265,8092.267391,2655.472736,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11d2-3135-333539353732,932800,428000,8100.92323,2766.292826,245200,116600,428000,8097.021738,2767.175073,428000,8097.021738,2767.175073,0,-0.975373016,0.220561738,1500,428000,8072.759947,2659.884041,428265,8097.021738,2767.175073,375,24025,1760,428265,8100.92323,2766.292826,428265,8100.92323,2766.292826,1,0,0,456,428265,8076.661439,2659.001794,428265,8076.661439,2659.001794,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11d6-3135-333539353732,932800,428000,8468.562806,2753.962928,245200,116600,428000,8472.503509,2754.64912,428000,8472.503509,2754.64912,0,0.98517576,0.171548017,1500,428000,8453.633227,2863.018453,428265,8472.503509,2754.64912,375,24025,1760,428265,8468.562806,2753.962928,428265,8468.562806,2753.962928,1,0,0,456,428265,8487.433088,2645.593594,428265,8487.433088,2645.593594,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11da-3135-333539353732,932800,428000,8484.325606,2756.707767,245200,116600,428000,8480.384903,2756.021575,428000,8480.384903,2756.021575,0,-0.98517576,-0.171548017,1500,428000,8499.255185,2647.652241,428265,8480.384903,2756.021575,375,24025,1760,428265,8484.325606,2756.707767,428265,8484.325606,2756.707767,1,0,0,456,428265,8503.195888,2648.338433,428265,8503.195888,2648.338433,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11de-3135-333539353732,932800,428000,8716.34177,2747.768453,245200,116600,428000,8720.243262,2746.886206,428000,8720.243262,2746.886206,0,0.975373016,-0.220561738,1500,428000,8744.505053,2854.177238,428265,8720.243262,2746.886206,375,24025,1760,427735,8716.34177,2747.768453,427735,8716.34177,2747.768453,-1,0,0,456,427735,8740.603561,2855.059485,427735,8740.603561,2855.059485,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11e2-3135-333539353732,932800,428000,8700.735818,2751.297512,245200,116600,428000,8696.834326,2752.179759,428000,8696.834326,2752.179759,0,-0.975373016,0.220561738,1500,428000,8672.572535,2644.888727,428265,8696.834326,2752.179759,375,24025,1760,428265,8700.735818,2751.297512,428265,8700.735818,2751.297512,1,0,0,456,428265,8676.474027,2644.00648,428265,8676.474027,2644.00648,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11e6-3135-333539353732,932800,428000,9068.375394,2738.967613,245200,116600,428000,9072.316097,2739.653805,428000,9072.316097,2739.653805,0,0.98517576,0.171548017,1500,428000,9053.445815,2848.023139,428265,9072.316097,2739.653805,375,24025,1760,427735,9068.375394,2738.967613,427735,9068.375394,2738.967613,-1,0,0,456,427735,9049.505112,2847.336947,427735,9049.505112,2847.336947,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11ea-3135-333539353732,932800,428000,9084.138194,2741.712452,245200,116600,428000,9080.197491,2741.02626,428000,9080.197491,2741.02626,0,-0.98517576,-0.171548017,1500,428000,9099.067772,2632.656927,428265,9080.197491,2741.02626,375,24025,1760,428265,9084.138194,2741.712452,428265,9084.138194,2741.712452,1,0,0,456,428265,9103.008476,2633.343119,428265,9103.008476,2633.343119,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11ee-3135-333539353732,932800,428000,9316.154358,2732.773139,245200,116600,428000,9320.05585,2731.890892,428000,9320.05585,2731.890892,0,0.975373016,-0.220561738,1500,428000,9344.317641,2839.181923,428265,9320.05585,2731.890892,375,24025,1760,427735,9316.154358,2732.773139,427735,9316.154358,2732.773139,-1,0,0,456,427735,9340.416149,2840.06417,427735,9340.416149,2840.06417,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11f2-3135-333539353732,932800,428000,9300.548406,2736.302197,245200,116600,428000,9296.646914,2737.184444,428000,9296.646914,2737.184444,0,-0.975373016,0.220561738,1500,428000,9272.385122,2629.893412,428265,9296.646914,2737.184444,375,24025,1760,428265,9300.548406,2736.302197,428265,9300.548406,2736.302197,1,0,0,456,428265,9276.286614,2629.011165,428265,9276.286614,2629.011165,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11f6-3135-333539353732,932800,428000,9668.187982,2723.972298,245200,116600,428000,9664.247279,2723.286106,428000,9664.247279,2723.286106,0,-0.98517576,-0.171548017,1500,428000,9683.117561,2614.916773,428265,9664.247279,2723.286106,375,24025,1760,428265,9668.187982,2723.972298,428265,9668.187982,2723.972298,1,0,0,456,428265,9687.058264,2615.602965,428265,9687.058264,2615.602965,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11fa-3135-333539353732,932800,428000,9683.950781,2726.717138,245200,116600,428000,9680.010078,2726.030946,428000,9680.010078,2726.030946,0,-0.98517576,-0.171548017,1500,428000,9698.88036,2617.661612,428265,9680.010078,2726.030946,375,24025,1760,428265,9683.950781,2726.717138,428265,9683.950781,2726.717138,1,0,0,456,428265,9702.821063,2618.347804,428265,9702.821063,2618.347804,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-11fe-3135-333539353732,932800,428000,9915.966946,2717.777824,245200,116600,428000,9919.868438,2716.895577,428000,9919.868438,2716.895577,0,0.975373016,-0.220561738,1500,428000,9944.130229,2824.186609,428265,9919.868438,2716.895577,375,24025,1760,428265,9915.966946,2717.777824,428265,9915.966946,2717.777824,1,0,0,456,428265,9891.705155,2610.486792,428265,9891.705155,2610.486792,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1202-3135-333539353732,932800,428000,9900.360994,2721.306882,245200,116600,428000,9896.459501,2722.189129,428000,9896.459501,2722.189129,0,-0.975373016,0.220561738,1500,428000,9872.19771,2614.898098,428265,9896.459501,2722.189129,375,24025,1760,428265,9900.360994,2721.306882,428265,9900.360994,2721.306882,1,0,0,456,428265,9876.099202,2614.015851,428265,9876.099202,2614.015851,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1206-3135-333539353732,932799.9997,428000,10268.00057,2708.976984,245200,116600,428000,10264.05987,2708.290792,428000,10264.05987,2708.290792,0,-0.98517576,-0.171548017,1500,428000,10282.93015,2599.921458,428265,10264.05987,2708.290792,375,24025,1759.999998,428265,10268.00057,2708.976984,428265,10268.00057,2708.976984,1,0,0,456,428265,10286.87085,2600.60765,428265,10286.87085,2600.60765,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-120a-3135-333539353732,932800.0001,428000,10283.76337,2711.721823,245200,116600,428000,10279.82267,2711.035631,428000,10279.82267,2711.035631,0,-0.98517576,-0.171548017,1500,428000,10298.69295,2602.666298,428265,10279.82267,2711.035631,375,24025,1760,428265,10283.76337,2711.721823,428265,10283.76337,2711.721823,1,0,0,456,428265,10302.63365,2603.35249,428265,10302.63365,2603.35249,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-120e-3135-333539353732,932800.0001,428000,10515.77953,2702.782509,245200,116600,428000,10511.87804,2703.664756,428000,10511.87804,2703.664756,0,-0.975373016,0.220561738,1500,428000,10487.61625,2596.373725,428265,10511.87804,2703.664756,375,24025,1759.999999,427735,10515.77953,2702.782509,427735,10515.77953,2702.782509,-1,0,0,456,427735,10540.04132,2810.073541,427735,10540.04132,2810.073541,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1212-3135-333539353732,932800.0001,428000,10500.17358,2706.311568,245200,116600,428000,10496.27209,2707.193815,428000,10496.27209,2707.193815,0,-0.975373016,0.220561738,1500,428000,10472.0103,2599.902783,428265,10496.27209,2707.193815,375,24025,1759.999999,427735,10500.17358,2706.311568,427735,10500.17358,2706.311568,-1,0,0,456,427735,10524.43537,2813.602599,427735,10524.43537,2813.602599,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1216-3135-333539353732,1036800,428000,-19027.9402,2695.763737,189600,86400,428000,-19033.93845,2695.618578,428000,-19033.93845,2695.618578,0,-0.999707303,-0.024193139,1400,428000,-19032.00299,2615.641994,428270,-19033.93845,2695.618578,350,36100,1920,427730,-19027.9402,2695.763737,427730,-19027.9402,2695.763737,-1,0,0,344,427730,-19029.87565,2775.740321,427730,-19029.87565,2775.740321,86,5476,31600,1504985600,12,2848,scw-C3-JD-24
CN,5b8c7ab1-0006-121a-3135-333539353732,1036799.999,428000,-19055.93196,2695.08633,189600,86400,428000,-19061.93021,2694.941171,428000,-19061.93021,2694.941171,0,-0.999707303,-0.024193139,1400,428000,-19059.99475,2614.964587,428270,-19061.93021,2694.941171,350,36100,1919.999999,427730,-19055.93196,2695.08633,427730,-19055.93196,2695.08633,-1,0,0,344,427730,-19057.86741,2775.062914,427730,-19057.86741,2775.062914,86,5476.000001,31600,1504985600,12,2848,scw-C3-JD-24
CN,5b8c7ab1-0006-121e-3135-333539353732,1036800,428000,-3732.910171,3078.141224,189600,86400,428000,-3738.908297,3077.991271,428000,-3738.908297,3077.991271,0,-0.999687647,-0.024992183,1400,428000,-3736.908923,2998.016259,428270,-3738.908297,3077.991271,350,36100,1920,427730,-3732.910171,3078.141224,427730,-3732.910171,3078.141224,-1,0,0,344,427730,-3734.909546,3158.116235,427730,-3734.909546,3158.116235,86,5476,31600,1504985600,12,2848,scw-C3-JD-24
CN,5b8c7ab1-0006-1222-3135-333539353732,1036800,428000,-3760.90138,3077.441442,189600,86400,428000,-3754.903254,3077.591395,428000,-3754.903254,3077.591395,0,0.999687647,0.024992183,1400,428000,-3756.902629,3157.566406,428270,-3754.903254,3077.591395,350,36100,1920,427730,-3760.90138,3077.441442,427730,-3760.90138,3077.441442,-1,0,0,344,427730,-3762.900754,3157.416453,427730,-3762.900754,3157.416453,86,5476,31600,1504985600,12,2848,scw-C3-JD-24
CN,5b8c7ab1-0006-1226-3135-333539353732,1036800,428000,-3239.098608,3077.44144,189600,86400,428000,-3233.100483,3077.291487,428000,-3233.100483,3077.291487,0,0.999687647,-0.024992183,1400,428000,-3231.101108,3157.266499,428270,-3233.100483,3077.291487,350,36100,1920,427730,-3239.098608,3077.44144,427730,-3239.098608,3077.44144,-1,0,0,344,427730,-3237.099234,3157.416452,427730,-3237.099234,3157.416452,86,5476,31600,1504985600,12,2848,scw-C3-JD-24
